,quantity
2023-10-03 22:45:00+00:00,1158
2023-10-03 23:00:00+00:00,1112
2023-10-03 23:15:00+00:00,1155
2023-10-03 23:30:00+00:00,1122
2023-10-03 23:45:00+00:00,1071
2023-10-04 00:00:00+00:00,1019
2023-10-04 00:15:00+00:00,1051
2023-10-04 00:30:00+00:00,1058
2023-10-04 00:45:00+00:00,1047
2023-10-04 01:00:00+00:00,1165
2023-10-04 01:15:00+00:00,1166
2023-10-04 01:30:00+00:00,1163
2023-10-04 01:45:00+00:00,1150
2023-10-04 02:00:00+00:00,1030
2023-10-04 02:15:00+00:00,1036
2023-10-04 02:30:00+00:00,1045
2023-10-04 02:45:00+00:00,1096
2023-10-04 03:00:00+00:00,1049
2023-10-04 03:15:00+00:00,1056
2023-10-04 03:30:00+00:00,930
2023-10-04 03:45:00+00:00,850
2023-10-04 04:00:00+00:00,643
2023-10-04 04:15:00+00:00,443
2023-10-04 04:30:00+00:00,303
2023-10-04 04:45:00+00:00,167
2023-10-04 05:00:00+00:00,101
2023-10-04 05:15:00+00:00,136
2023-10-04 05:30:00+00:00,139
2023-10-04 05:45:00+00:00,145
2023-10-04 06:00:00+00:00,231
2023-10-04 06:15:00+00:00,218
2023-10-04 06:30:00+00:00,256
2023-10-04 06:45:00+00:00,175
2023-10-04 07:00:00+00:00,380
2023-10-04 07:15:00+00:00,277
2023-10-04 07:30:00+00:00,266
2023-10-04 07:45:00+00:00,434
2023-10-04 08:00:00+00:00,703
2023-10-04 08:15:00+00:00,824
2023-10-04 08:30:00+00:00,830
2023-10-04 08:45:00+00:00,981
2023-10-04 09:00:00+00:00,1253
2023-10-04 09:15:00+00:00,998
2023-10-04 09:30:00+00:00,1100
2023-10-04 09:45:00+00:00,1327
2023-10-04 10:00:00+00:00,1681
2023-10-04 10:15:00+00:00,1417
2023-10-04 10:30:00+00:00,1442
2023-10-04 10:45:00+00:00,1273
2023-10-04 11:00:00+00:00,1280
2023-10-04 11:15:00+00:00,993
2023-10-04 11:30:00+00:00,937
2023-10-04 11:45:00+00:00,985
2023-10-04 12:00:00+00:00,880
2023-10-04 12:15:00+00:00,836
2023-10-04 12:30:00+00:00,777
2023-10-04 12:45:00+00:00,733
2023-10-04 13:00:00+00:00,715
2023-10-04 13:15:00+00:00,667
2023-10-04 13:30:00+00:00,623
2023-10-04 13:45:00+00:00,498
2023-10-04 14:00:00+00:00,412
2023-10-04 14:15:00+00:00,254
2023-10-04 14:30:00+00:00,263
2023-10-04 14:45:00+00:00,172
2023-10-04 15:00:00+00:00,0
2023-10-04 15:15:00+00:00,0
2023-10-04 15:30:00+00:00,0
2023-10-04 15:45:00+00:00,0
2023-10-04 16:00:00+00:00,0
2023-10-04 16:15:00+00:00,0
2023-10-04 16:30:00+00:00,0
2023-10-04 16:45:00+00:00,0
2023-10-04 17:00:00+00:00,0
2023-10-04 17:15:00+00:00,0
2023-10-04 17:30:00+00:00,0
2023-10-04 17:45:00+00:00,0
2023-10-04 18:00:00+00:00,0
2023-10-04 18:15:00+00:00,0
2023-10-04 18:30:00+00:00,0
2023-10-04 18:45:00+00:00,0
2023-10-04 19:00:00+00:00,42
2023-10-04 19:15:00+00:00,35
2023-10-04 19:30:00+00:00,64
2023-10-04 19:45:00+00:00,121
2023-10-04 20:00:00+00:00,110
2023-10-04 20:15:00+00:00,105
2023-10-04 20:30:00+00:00,237
2023-10-04 20:45:00+00:00,243
2023-10-04 21:00:00+00:00,741
2023-10-04 21:15:00+00:00,741
2023-10-04 21:30:00+00:00,791
2023-10-04 21:45:00+00:00,807
2023-10-04 22:00:00+00:00,892
2023-10-04 22:15:00+00:00,935
2023-10-04 22:30:00+00:00,904
2023-10-04 22:45:00+00:00,847
2023-10-04 23:00:00+00:00,750
2023-10-04 23:15:00+00:00,746
2023-10-04 23:30:00+00:00,776
2023-10-04 23:45:00+00:00,775
2023-10-05 00:00:00+00:00,722
2023-10-05 00:15:00+00:00,750
2023-10-05 00:30:00+00:00,724
2023-10-05 00:45:00+00:00,691
2023-10-05 01:00:00+00:00,689
2023-10-05 01:15:00+00:00,731
2023-10-05 01:30:00+00:00,740
2023-10-05 01:45:00+00:00,643
2023-10-05 02:00:00+00:00,686
2023-10-05 02:15:00+00:00,684
2023-10-05 02:30:00+00:00,681
2023-10-05 02:45:00+00:00,627
2023-10-05 03:00:00+00:00,596
2023-10-05 03:15:00+00:00,508
2023-10-05 03:30:00+00:00,442
2023-10-05 03:45:00+00:00,399
2023-10-05 04:00:00+00:00,345
2023-10-05 04:15:00+00:00,261
2023-10-05 04:30:00+00:00,175
2023-10-05 04:45:00+00:00,90
2023-10-05 05:00:00+00:00,46
2023-10-05 05:15:00+00:00,6
2023-10-05 05:30:00+00:00,0
2023-10-05 05:45:00+00:00,0
2023-10-05 06:00:00+00:00,0
2023-10-05 06:15:00+00:00,4
2023-10-05 06:30:00+00:00,15
2023-10-05 06:45:00+00:00,0
2023-10-05 07:00:00+00:00,199
2023-10-05 07:15:00+00:00,200
2023-10-05 07:30:00+00:00,143
2023-10-05 07:45:00+00:00,327
2023-10-05 08:00:00+00:00,559
2023-10-05 08:15:00+00:00,517
2023-10-05 08:30:00+00:00,524
2023-10-05 08:45:00+00:00,650
2023-10-05 09:00:00+00:00,838
2023-10-05 09:15:00+00:00,918
2023-10-05 09:30:00+00:00,724
2023-10-05 09:45:00+00:00,605
2023-10-05 10:00:00+00:00,558
2023-10-05 10:15:00+00:00,351
2023-10-05 10:30:00+00:00,280
2023-10-05 10:45:00+00:00,304
2023-10-05 11:00:00+00:00,301
2023-10-05 11:15:00+00:00,95
2023-10-05 11:30:00+00:00,8
2023-10-05 11:45:00+00:00,0
2023-10-05 12:00:00+00:00,0
2023-10-05 12:15:00+00:00,0
2023-10-05 12:30:00+00:00,0
2023-10-05 12:45:00+00:00,0
2023-10-05 13:00:00+00:00,0
2023-10-05 13:15:00+00:00,0
2023-10-05 13:30:00+00:00,0
2023-10-05 13:45:00+00:00,0
2023-10-05 14:00:00+00:00,0
2023-10-05 14:15:00+00:00,0
2023-10-05 14:30:00+00:00,0
2023-10-05 14:45:00+00:00,0
2023-10-05 15:00:00+00:00,0
2023-10-05 15:15:00+00:00,0
2023-10-05 15:30:00+00:00,0
2023-10-05 15:45:00+00:00,0
2023-10-05 16:00:00+00:00,0
2023-10-05 16:15:00+00:00,0
2023-10-05 16:30:00+00:00,0
2023-10-05 16:45:00+00:00,0
2023-10-05 17:00:00+00:00,0
2023-10-05 17:15:00+00:00,0
2023-10-05 17:30:00+00:00,0
2023-10-05 17:45:00+00:00,0
2023-10-05 18:00:00+00:00,0
2023-10-05 18:15:00+00:00,0
2023-10-05 18:30:00+00:00,0
2023-10-05 18:45:00+00:00,0
2023-10-05 19:00:00+00:00,0
2023-10-05 19:15:00+00:00,0
2023-10-05 19:30:00+00:00,0
2023-10-05 19:45:00+00:00,0
2023-10-05 20:00:00+00:00,0
2023-10-05 20:15:00+00:00,0
2023-10-05 20:30:00+00:00,0
2023-10-05 20:45:00+00:00,0
2023-10-05 21:00:00+00:00,0
2023-10-05 21:15:00+00:00,10
2023-10-05 21:30:00+00:00,57
2023-10-05 21:45:00+00:00,79
2023-10-05 22:00:00+00:00,5
2023-10-05 22:15:00+00:00,110
2023-10-05 22:30:00+00:00,100
2023-10-05 22:45:00+00:00,53
2023-10-05 23:00:00+00:00,0
2023-10-05 23:15:00+00:00,0
2023-10-05 23:30:00+00:00,43
2023-10-05 23:45:00+00:00,78
2023-10-06 00:00:00+00:00,154
2023-10-06 00:15:00+00:00,168
2023-10-06 00:30:00+00:00,179
2023-10-06 00:45:00+00:00,221
2023-10-06 01:00:00+00:00,132
2023-10-06 01:15:00+00:00,154
2023-10-06 01:30:00+00:00,273
2023-10-06 01:45:00+00:00,311
2023-10-06 02:00:00+00:00,390
2023-10-06 02:15:00+00:00,426
2023-10-06 02:30:00+00:00,496
2023-10-06 02:45:00+00:00,492
2023-10-06 03:00:00+00:00,316
2023-10-06 03:15:00+00:00,267
2023-10-06 03:30:00+00:00,319
2023-10-06 03:45:00+00:00,297
2023-10-06 04:00:00+00:00,416
2023-10-06 04:15:00+00:00,454
2023-10-06 04:30:00+00:00,466
2023-10-06 04:45:00+00:00,454
2023-10-06 05:00:00+00:00,434
2023-10-06 05:15:00+00:00,447
2023-10-06 05:30:00+00:00,478
2023-10-06 05:45:00+00:00,558
2023-10-06 06:00:00+00:00,710
2023-10-06 06:15:00+00:00,775
2023-10-06 06:30:00+00:00,814
2023-10-06 06:45:00+00:00,814
2023-10-06 07:00:00+00:00,951
2023-10-06 07:15:00+00:00,972
2023-10-06 07:30:00+00:00,973
2023-10-06 07:45:00+00:00,967
2023-10-06 08:00:00+00:00,930
2023-10-06 08:15:00+00:00,897
2023-10-06 08:30:00+00:00,875
2023-10-06 08:45:00+00:00,916
2023-10-06 09:00:00+00:00,1068
2023-10-06 09:15:00+00:00,1100
2023-10-06 09:30:00+00:00,1099
2023-10-06 09:45:00+00:00,1093
2023-10-06 10:00:00+00:00,1177
2023-10-06 10:15:00+00:00,1150
2023-10-06 10:30:00+00:00,1059
2023-10-06 10:45:00+00:00,941
2023-10-06 11:00:00+00:00,767
2023-10-06 11:15:00+00:00,710
2023-10-06 11:30:00+00:00,723
2023-10-06 11:45:00+00:00,660
2023-10-06 12:00:00+00:00,743
2023-10-06 12:15:00+00:00,836
2023-10-06 12:30:00+00:00,857
2023-10-06 12:45:00+00:00,949
2023-10-06 13:00:00+00:00,1125
2023-10-06 13:15:00+00:00,1196
2023-10-06 13:30:00+00:00,1187
2023-10-06 13:45:00+00:00,1113
2023-10-06 14:00:00+00:00,1238
2023-10-06 14:15:00+00:00,1132
2023-10-06 14:30:00+00:00,996
2023-10-06 14:45:00+00:00,1062
2023-10-06 15:00:00+00:00,1205
2023-10-06 15:15:00+00:00,1083
2023-10-06 15:30:00+00:00,1017
2023-10-06 15:45:00+00:00,1067
2023-10-06 16:00:00+00:00,1121
2023-10-06 16:15:00+00:00,1108
2023-10-06 16:30:00+00:00,1166
2023-10-06 16:45:00+00:00,1123
2023-10-06 17:00:00+00:00,1213
2023-10-06 17:15:00+00:00,1234
2023-10-06 17:30:00+00:00,1240
2023-10-06 17:45:00+00:00,1268
2023-10-06 18:00:00+00:00,1311
2023-10-06 18:15:00+00:00,1292
2023-10-06 18:30:00+00:00,1303
2023-10-06 18:45:00+00:00,1290
2023-10-06 19:00:00+00:00,1313
2023-10-06 19:15:00+00:00,1351
2023-10-06 19:30:00+00:00,1345
2023-10-06 19:45:00+00:00,1351
2023-10-06 20:00:00+00:00,1121
2023-10-06 20:15:00+00:00,1266
2023-10-06 20:30:00+00:00,1302
2023-10-06 20:45:00+00:00,1336
2023-10-06 21:00:00+00:00,1410
2023-10-06 21:15:00+00:00,1396
2023-10-06 21:30:00+00:00,1436
2023-10-06 21:45:00+00:00,1453
2023-10-06 22:00:00+00:00,1425
2023-10-06 22:15:00+00:00,1396
2023-10-06 22:30:00+00:00,1386
2023-10-06 22:45:00+00:00,1380
2023-10-06 23:00:00+00:00,1236
2023-10-06 23:15:00+00:00,1158
2023-10-06 23:30:00+00:00,1116
2023-10-06 23:45:00+00:00,1003
2023-10-07 00:00:00+00:00,859
2023-10-07 00:15:00+00:00,834
2023-10-07 00:30:00+00:00,873
2023-10-07 00:45:00+00:00,819
2023-10-07 01:00:00+00:00,869
2023-10-07 01:15:00+00:00,906
2023-10-07 01:30:00+00:00,931
2023-10-07 01:45:00+00:00,878
2023-10-07 02:00:00+00:00,911
2023-10-07 02:15:00+00:00,890
2023-10-07 02:30:00+00:00,862
2023-10-07 02:45:00+00:00,875
2023-10-07 03:00:00+00:00,903
2023-10-07 03:15:00+00:00,825
2023-10-07 03:30:00+00:00,753
2023-10-07 03:45:00+00:00,678
2023-10-07 04:00:00+00:00,689
2023-10-07 04:15:00+00:00,647
2023-10-07 04:30:00+00:00,588
2023-10-07 04:45:00+00:00,570
2023-10-07 05:00:00+00:00,607
2023-10-07 05:15:00+00:00,610
2023-10-07 05:30:00+00:00,647
2023-10-07 05:45:00+00:00,668
2023-10-07 06:00:00+00:00,804
2023-10-07 06:15:00+00:00,800
2023-10-07 06:30:00+00:00,745
2023-10-07 06:45:00+00:00,639
2023-10-07 07:00:00+00:00,738
2023-10-07 07:15:00+00:00,621
2023-10-07 07:30:00+00:00,578
2023-10-07 07:45:00+00:00,549
2023-10-07 08:00:00+00:00,640
2023-10-07 08:15:00+00:00,519
2023-10-07 08:30:00+00:00,489
2023-10-07 08:45:00+00:00,568
2023-10-07 09:00:00+00:00,626
2023-10-07 09:15:00+00:00,479
2023-10-07 09:30:00+00:00,508
2023-10-07 09:45:00+00:00,552
2023-10-07 10:00:00+00:00,580
2023-10-07 10:15:00+00:00,522
2023-10-07 10:30:00+00:00,442
2023-10-07 10:45:00+00:00,293
2023-10-07 11:00:00+00:00,235
2023-10-07 11:15:00+00:00,188
2023-10-07 11:30:00+00:00,145
2023-10-07 11:45:00+00:00,161
2023-10-07 12:00:00+00:00,227
2023-10-07 12:15:00+00:00,227
2023-10-07 12:30:00+00:00,241
2023-10-07 12:45:00+00:00,302
2023-10-07 13:00:00+00:00,428
2023-10-07 13:15:00+00:00,550
2023-10-07 13:30:00+00:00,589
2023-10-07 13:45:00+00:00,571
2023-10-07 14:00:00+00:00,233
2023-10-07 14:15:00+00:00,247
2023-10-07 14:30:00+00:00,332
2023-10-07 14:45:00+00:00,352
2023-10-07 15:00:00+00:00,418
2023-10-07 15:15:00+00:00,489
2023-10-07 15:30:00+00:00,495
2023-10-07 15:45:00+00:00,528
2023-10-07 16:00:00+00:00,813
2023-10-07 16:15:00+00:00,888
2023-10-07 16:30:00+00:00,965
2023-10-07 16:45:00+00:00,1024
2023-10-07 17:00:00+00:00,848
2023-10-07 17:15:00+00:00,860
2023-10-07 17:30:00+00:00,847
2023-10-07 17:45:00+00:00,751
2023-10-07 18:00:00+00:00,335
2023-10-07 18:15:00+00:00,293
2023-10-07 18:30:00+00:00,330
2023-10-07 18:45:00+00:00,338
2023-10-07 19:00:00+00:00,421
2023-10-07 19:15:00+00:00,431
2023-10-07 19:30:00+00:00,390
2023-10-07 19:45:00+00:00,443
2023-10-07 20:00:00+00:00,383
2023-10-07 20:15:00+00:00,371
2023-10-07 20:30:00+00:00,444
2023-10-07 20:45:00+00:00,456
2023-10-07 21:00:00+00:00,453
2023-10-07 21:15:00+00:00,451
2023-10-07 21:30:00+00:00,481
2023-10-07 21:45:00+00:00,494
2023-10-07 22:00:00+00:00,638
2023-10-07 22:15:00+00:00,630
2023-10-07 22:30:00+00:00,668
2023-10-07 22:45:00+00:00,689
2023-10-07 23:00:00+00:00,616
2023-10-07 23:15:00+00:00,573
2023-10-07 23:30:00+00:00,588
2023-10-07 23:45:00+00:00,577
2023-10-08 00:00:00+00:00,587
2023-10-08 00:15:00+00:00,558
2023-10-08 00:30:00+00:00,533
2023-10-08 00:45:00+00:00,514
2023-10-08 01:00:00+00:00,483
2023-10-08 01:15:00+00:00,465
2023-10-08 01:30:00+00:00,470
2023-10-08 01:45:00+00:00,466
2023-10-08 02:00:00+00:00,486
2023-10-08 02:15:00+00:00,524
2023-10-08 02:30:00+00:00,559
2023-10-08 02:45:00+00:00,517
2023-10-08 03:00:00+00:00,538
2023-10-08 03:15:00+00:00,535
2023-10-08 03:30:00+00:00,531
2023-10-08 03:45:00+00:00,559
2023-10-08 04:00:00+00:00,507
2023-10-08 04:15:00+00:00,460
2023-10-08 04:30:00+00:00,443
2023-10-08 04:45:00+00:00,429
2023-10-08 05:00:00+00:00,670
2023-10-08 05:15:00+00:00,871
2023-10-08 05:30:00+00:00,952
2023-10-08 05:45:00+00:00,968
2023-10-08 06:00:00+00:00,723
2023-10-08 06:15:00+00:00,646
2023-10-08 06:30:00+00:00,828
2023-10-08 06:45:00+00:00,884
2023-10-08 07:00:00+00:00,391
2023-10-08 07:15:00+00:00,269
2023-10-08 07:30:00+00:00,174
2023-10-08 07:45:00+00:00,142
2023-10-08 08:00:00+00:00,458
2023-10-08 08:15:00+00:00,529
2023-10-08 08:30:00+00:00,373
2023-10-08 08:45:00+00:00,108
2023-10-08 09:00:00+00:00,9
2023-10-08 09:15:00+00:00,0
2023-10-08 09:30:00+00:00,0
2023-10-08 09:45:00+00:00,11
2023-10-08 10:00:00+00:00,182
2023-10-08 10:15:00+00:00,165
2023-10-08 10:30:00+00:00,184
2023-10-08 10:45:00+00:00,166
2023-10-08 11:00:00+00:00,128
2023-10-08 11:15:00+00:00,127
2023-10-08 11:30:00+00:00,169
2023-10-08 11:45:00+00:00,132
2023-10-08 12:00:00+00:00,0
2023-10-08 12:15:00+00:00,0
2023-10-08 12:30:00+00:00,0
2023-10-08 12:45:00+00:00,0
2023-10-08 13:00:00+00:00,0
